	MX.01	YB03	YB08	YB13	YBO4
b698278fa62772dbe6cc130c54eaad23	0.0	0.0	0.0	0.0	8.0
b6c7e0313db9d83631c22c2f8bb2e513	0.0	0.0	0.0	3.0	0.0
b6ca735a3ac3878af5d963f0adcc3a9d	0.0	0.0	4.0	0.0	0.0
b6d4aeb8b944dbd411788c5125087e48	0.0	0.0	0.0	0.0	3.0
b6e640fcf0d102ad2d7b4cd89f8e1b48	0.0	0.0	0.0	0.0	5.0
b6efd286b3375665fde75f36f477c3e9	0.0	0.0	24.0	0.0	0.0
b756361aaf6c849685c33e81b7a9f449	0.0	0.0	0.0	0.0	30.0
b75cb70b3671240a4eaa62324ab91f81	0.0	81.0	0.0	0.0	0.0
b76761d2ab972590be0cd4c237719187	0.0	0.0	0.0	12.0	0.0
b7a65f6d0a658581a3ee389dbfa3e3bd	0.0	0.0	2.0	0.0	0.0
b7c8d494c32e9242178174506089ab5e	0.0	0.0	0.0	16.0	0.0
b7cb8f5b1494e264ce6f12f8c5e12a23	0.0	0.0	0.0	25.0	0.0
b7e4d7613bb8b5dba29ff511e2718a73	0.0	0.0	6.0	0.0	0.0
b7e600370bc39b6439c004676ff85cb6	0.0	0.0	0.0	5.0	0.0
b81e782a3e780fb21d7c06e017624e3e	0.0	0.0	0.0	35.0	0.0
b82d4083228443a9ac64445f354627b4	0.0	0.0	0.0	4.0	0.0
b82dc67ef196e165f03b217d953018c4	0.0	0.0	30.0	0.0	0.0
b8509037af18a03b18d8bcf623dad52e	0.0	0.0	5.0	0.0	0.0
b874792d3ef910041ee38429e72a2991	0.0	0.0	0.0	0.0	5.0
b8b4286e8bc0f5dacc2b2960f9256c1d	0.0	0.0	0.0	0.0	3.0
b8e81f7ad73c0e64450a0a658fb9a5b8	0.0	0.0	0.0	14.0	0.0
b8f17177729f362737f6873a74cd11e8	0.0	0.0	3.0	0.0	0.0
b8fd2e11c94e150cdd903a9b47da68d4	0.0	0.0	9.0	0.0	0.0
b906568f7c4126b1e01c55fe9073579f	0.0	0.0	0.0	0.0	57.0
b91451ae14f5c86191e276d65a9e02e4	0.0	0.0	0.0	0.0	5.0
b91d4c1cee07ed48572ea4ab754f284d	0.0	0.0	0.0	22.0	0.0
b934e43fac43faa9b5adeaf2c5ee54dc	0.0	0.0	11.0	0.0	0.0
b97fa3bfd29a3e2f3816ffaeb94d9069	9.0	0.0	0.0	0.0	0.0
b99cbb4c2f1c79764e14156252030517	0.0	0.0	0.0	4.0	0.0
b9af94f85b07471ae54a8f5f32bff60d	0.0	0.0	0.0	5.0	0.0
b9ca63d2c5c35625985679eb5b473f37	0.0	0.0	0.0	0.0	4.0
b9cd641fd427c278b2ae29a9edfbc3fd	0.0	0.0	0.0	49.0	0.0
b9f8e4ed0d6d08abd122d159c10da61c	0.0	0.0	0.0	0.0	81.0
b9fa5cc964c36fb95712be187729ea3c	0.0	0.0	0.0	67.0	0.0
ba227a5d7a1946574bd8eaf18b3491f3	0.0	46.0	0.0	0.0	0.0
ba2e5b53d553e83e5cf142711c482171	0.0	4.0	0.0	0.0	0.0
ba2f8e0876688fb1a0c7f8a835ebecc5	0.0	0.0	0.0	76.0	0.0
ba7c460bf2d0ff592fc2a6f198046b7b	0.0	0.0	0.0	36.0	0.0
ba848598292f4b9f8af8676c1e7fc9c6	0.0	0.0	0.0	0.0	24.0
ba9624aa943d1a7f728ea1caf027ed2a	0.0	0.0	3.0	0.0	0.0
bacef20d95d6fc9987b7dbee74118090	0.0	0.0	15.0	0.0	0.0
badd128bba82c412b99cd2ead5a7d613	0.0	0.0	0.0	5.0	0.0
bb1faeb1e5b12140bbd76c70c0267a7f	0.0	0.0	4.0	0.0	0.0
bb26971f06a268692aebc8e964553c10	0.0	0.0	0.0	5.0	0.0
bb32c4a2a23cc9d766e7b382152dca4a	0.0	0.0	6.0	0.0	0.0
bbb598acecc50aae3f9d32dc68832dcf	0.0	0.0	0.0	9.0	7.0
bbf4a16baffa1c4f205444b1ef708e48	3.0	0.0	0.0	0.0	0.0
bc04142afb0fc3cf707447c325222353	0.0	0.0	0.0	0.0	9.0
bc0a7192f398c37a63230a26f881bd3c	0.0	0.0	0.0	0.0	10.0
bc11cbfa67a3c0b67f50323705a9bda6	0.0	12.0	0.0	0.0	0.0
bc1f404f869c5e304f379405adc06ed8	0.0	0.0	0.0	0.0	39.0
bc2e156964f11d15d77b84b94aceedb3	0.0	28.0	0.0	0.0	0.0
bc3b36c92ddc41f840abed478db8976c	0.0	0.0	0.0	0.0	2.0
bc67d3cc7139adb23dfb16e99f3497be	0.0	808.0	0.0	0.0	0.0
bcbebbcbdeaab6fa60d803f163a77150	5.0	0.0	0.0	0.0	0.0
bcd7b9c66a3ba2bf067b78e348cff779	0.0	0.0	2.0	0.0	0.0
bce4fbc8216a78827cdbcaadf9c1bae5	1633.0	0.0	0.0	0.0	0.0
bd46c1a1fd5b192e598b3619ff5a46c8	3.0	0.0	0.0	0.0	0.0
bdb857104e586af8e91f6716b93c9481	0.0	3.0	0.0	0.0	0.0
bdd83852fff442b23b31e5b9e7196b46	0.0	0.0	0.0	5.0	0.0
bddbb4e7a3b72ff95e1ec0429a40a165	0.0	0.0	0.0	7.0	0.0
bdefbb29da91e10474905e39b8b0359b	0.0	0.0	52.0	0.0	0.0
be2dd82e62df1898043b041386388de2	6.0	0.0	0.0	0.0	0.0
be8d641fde29a861f8029cc571a9b30b	0.0	0.0	0.0	0.0	139.0
bea17970dfdb871071ff673123c8dac0	0.0	0.0	33.0	0.0	0.0
beaf84e118cef1d972c7ec6855981020	0.0	0.0	0.0	0.0	3.0
beba77ed79a9ba67220e674b36819c1f	0.0	14.0	0.0	0.0	0.0
bed82d8f255df507856e3ff0d7ee1be3	0.0	0.0	0.0	9.0	0.0
bf08d62b32cced86e829cba893bdf318	0.0	59.0	0.0	0.0	0.0
bf3fb31e68e2f464e9ad2de6a2a5960b	0.0	0.0	0.0	10.0	0.0
bf4ccec01ae513564f63037bfc4ba6d6	0.0	0.0	0.0	5.0	0.0
bf5be9f6f44e559a7c774a88c99bef35	0.0	0.0	0.0	0.0	3.0
bf9445b09dc4c265c91a5c7da1879c45	0.0	0.0	0.0	26.0	0.0
c0069ff9da801f689f4974a536a67222	0.0	9.0	0.0	0.0	0.0
c00e0f0c5d0f8eacad14ccb126bd6418	0.0	28.0	0.0	0.0	0.0
c044ced596d53a61fb42056dd369fc13	0.0	0.0	0.0	211.0	19.0
c04a602c018d9b3ee2b9f09a723a27cd	17.0	0.0	0.0	0.0	0.0
c07685bcff04c86c97db1775f4caf898	0.0	0.0	0.0	6.0	0.0
c0c6dea060404ea17972053bc9e98ae7	0.0	0.0	0.0	0.0	93.0
c0d23c45be62b7e307cb9dcb393b5356	0.0	0.0	0.0	0.0	4.0
c0f49219e5bcc739df5ab93146e7accf	0.0	0.0	0.0	0.0	3.0
c1257c13f0ecbb063f158ce4ef64b383	0.0	0.0	0.0	0.0	55.0
c13eb4bb72a9ec971faab0e442001afc	3.0	0.0	0.0	0.0	0.0
c156d06b4b9614695deca986e2bb7427	0.0	0.0	41.0	0.0	0.0
c18080c16e41fb8c571495d66e7ce9c0	0.0	0.0	0.0	438.0	0.0
c1a746865795389d55a3570de791dc3d	0.0	9.0	0.0	0.0	0.0
c1b79876080a6f735585b82462f61242	0.0	3.0	0.0	0.0	0.0
c1c301aefe4113855b37da493e5c3205	0.0	0.0	13.0	0.0	0.0
c1e21a5060677bc073f477697bf1d330	0.0	0.0	0.0	0.0	188.0
c20f5c9ad2136b76fde251d33f644ee3	0.0	0.0	7.0	0.0	0.0
c21841703b27adfd90ce239eb163e7e9	0.0	0.0	0.0	30.0	0.0
c21ae49554bc883ad4a60e8544a712db	0.0	0.0	0.0	27.0	0.0
c2391a0fa4fffecbf92b264aa0fc52ea	0.0	133.0	0.0	0.0	0.0
c28e138584a71576f44a4d316fc8ab71	0.0	29.0	29.0	0.0	0.0
c28efe8ed098b8c0cbf3f268d5986d38	0.0	0.0	0.0	378.0	231.0
c29cc9eb96368c76fd76b36f8afd0af6	0.0	0.0	0.0	0.0	22.0
c30e24d2287ee73c9cd0379cd7d14be1	0.0	0.0	0.0	64.0	0.0
c3209e4731637238353ccaa00e098700	0.0	0.0	0.0	34.0	0.0
c37dfb79996170dfd35936e89b65f518	3.0	0.0	0.0	0.0	0.0
c38de60afafd046fe6b1117f948a8936	0.0	0.0	0.0	23.0	0.0
c39ad07884799aee6f385aca6d2ac42a	0.0	0.0	0.0	68.0	0.0
c39ea129388a077989abed2081b5fe88	0.0	0.0	20.0	220.0	174.0
c3cf62026da5f738469eec6869eee1a4	0.0	0.0	0.0	30.0	0.0
c3d31a9de6628eaaa0ad9d42d0fdeef3	0.0	7.0	0.0	0.0	80.0
c44bb9eaea7762ffb9a023834001eacd	0.0	0.0	17.0	0.0	0.0
c459749916a38b471dd8e7ee2ff8ac2b	0.0	0.0	0.0	0.0	3.0
c46e1164aa6e937023cf5408871940ac	0.0	84.0	0.0	0.0	0.0
c47007fac1c2b6fa6c392b8798c4a03a	0.0	0.0	27.0	0.0	0.0
c492583d86952753aeab322a04dcaa82	0.0	0.0	0.0	0.0	4.0
c4b0b2af02ed14a44bd08f209b64f3ab	0.0	110.0	0.0	0.0	0.0
c4bf8801ea7bf810510e1e0f38fb0f40	0.0	0.0	0.0	0.0	7.0
c5081ea583034c82ebb37fb3a075cbaa	0.0	0.0	0.0	0.0	52.0
c5106d4ee746b3b75d68fd490c9eeb64	0.0	0.0	0.0	3.0	0.0
c5406de5f9b0545bf4f8e307fb3d9656	237.0	0.0	0.0	0.0	0.0
c5441dbc2bf43f2f3df2b68de82c72f0	0.0	0.0	0.0	10.0	0.0
c55a687b91e3396b543188362c4831fb	0.0	0.0	0.0	0.0	208.0
c58754f3613677615cb80ce5013b088c	0.0	0.0	0.0	12.0	72.0
c5a90e5b3127f2e101687d8517952b0a	0.0	79.0	0.0	0.0	0.0
c5c9a286bbb3fd9e740a36349fbc137b	28.0	0.0	0.0	0.0	0.0
c645322e5f2b135578fdbd28fa85ab87	0.0	0.0	18.0	0.0	0.0
c65012ec6f50632627c8d089a0bf3949	0.0	221.0	24.0	0.0	0.0
c65a0b597987459d24a6563337745697	74.0	0.0	0.0	0.0	0.0
c661198a297ef4503adce3ebed47c960	0.0	2.0	0.0	0.0	0.0
c68e353d0be93d24f32c636566928ff7	0.0	2.0	0.0	0.0	0.0
c6a33d143b0b1bcf4004c909a4af6aa8	0.0	0.0	0.0	0.0	84.0
c6b3ba236c4cc2b485523771b2c111f0	0.0	0.0	44.0	0.0	0.0
c6bb861424411a4bf49a75f82d1e5b6c	0.0	80.0	0.0	0.0	0.0
c7843bc6ce53f61f92b2d8faf383d294	0.0	0.0	0.0	133.0	0.0
c799389c55309eb979cc72469fc7a05b	0.0	0.0	0.0	0.0	3.0
c7c2aa4e1e46a277ef5e305f581d4220	0.0	0.0	0.0	0.0	6.0
c7e3328f2469883c36dbb2f68836fc6c	0.0	0.0	0.0	36.0	0.0
c81d2e39e0b91d5b8084f2713ea7ad0b	0.0	0.0	3.0	26.0	0.0
c823ad463cc6f65e0e9f56b1767c565e	8.0	0.0	0.0	0.0	0.0
c8443c5359451b5834f01f82e9ca2a01	0.0	0.0	27.0	0.0	0.0
c85382195d7719099c2eb1f0c233a74c	0.0	0.0	4.0	0.0	0.0
c85938ae9bd8acb25cf70a632b842533	0.0	0.0	0.0	0.0	3.0
c8605dfe3d63e7dc8915167c67bd3369	0.0	0.0	913.0	0.0	0.0
c87fabfc93eae66d96d274b4439600c3	0.0	0.0	19.0	0.0	0.0
c88426655a6b637ab26cff3438b03733	0.0	0.0	0.0	68.0	0.0
c88de64ad459c2f2dfa03e9b47ae292d	0.0	3.0	0.0	0.0	0.0
c89daa42fccb0f7a927276a6a3745730	0.0	0.0	7.0	0.0	0.0
c89e8054e3f108e88f6c5e88193c7135	0.0	0.0	0.0	6.0	0.0
c8aabd5b40a6acfb8fd0626890421b7f	2.0	0.0	0.0	0.0	0.0
c8b47360bec913b137813e98b1fad980	0.0	0.0	9.0	0.0	0.0
c8b9afe5f6282d1f00f655026543d8ec	0.0	0.0	0.0	0.0	14.0
c913272bbf83bde6782071dc6bbcca5f	0.0	0.0	0.0	0.0	12.0
c94bb0967fe5cd3117fe8843e4f6eee7	0.0	0.0	0.0	3.0	0.0
c94d0f3d6050a031904032ef1f30434c	0.0	0.0	17.0	0.0	0.0
c98732cba66742632a85e738a37e5a8e	0.0	570.0	0.0	0.0	0.0
c99bd661406a9823a124056d23e2a849	0.0	0.0	0.0	2.0	0.0
c9a547cea7c1c1d88c668b72b49380e8	0.0	0.0	0.0	0.0	21.0
c9b3e31418b0ea43c2811b64bf864817	4.0	0.0	0.0	0.0	0.0
c9dac1b01afbcbb851165547387c3f11	0.0	0.0	0.0	0.0	7.0
c9e44ff8f25329e24d5d7d46c392f300	0.0	293.0	0.0	0.0	0.0
c9f4054564cd127d962ffc1a6f9e139b	0.0	0.0	932.0	0.0	0.0
cae763c7880617a0eb693a89b249eec3	3.0	0.0	0.0	0.0	0.0
cb8a7d766bae28a02929887d55acbbf2	0.0	0.0	0.0	20.0	0.0
cba4d117b38a994dea351acaf38f9255	0.0	87.0	0.0	0.0	0.0
cbd73b4bc965d9333d593952ab3405a1	0.0	316.0	0.0	0.0	0.0
cbdf8c635a4aded86d3861d4b31f9aac	0.0	0.0	0.0	0.0	3.0
cbf71539df71f91f925405ac3e6f8b27	0.0	0.0	0.0	3.0	0.0
cc544d206fd365a4e3ab85b90753cdbc	0.0	0.0	0.0	0.0	26.0
cc5c01954c7d8e0de62b2e7d81ee0197	0.0	0.0	0.0	0.0	4.0
cc6d5bb67558ce5d84adf1d6c0ea94d0	0.0	57.0	0.0	0.0	0.0
cc74af2353790b0359f4be53158b44ce	0.0	0.0	89.0	0.0	0.0
cc782da543d11660d77382aa0d147b11	0.0	0.0	0.0	0.0	4.0
cc7e4b4785eba48414546ed5ad3fcc89	0.0	0.0	0.0	7.0	0.0
cc86c15357f8c5ba4b55e5379b07ae38	0.0	50.0	0.0	0.0	0.0
cc996dbb8101011a491b716ea4536757	0.0	0.0	0.0	3.0	0.0
cca241eb8a8f3bca8b576816ab5e2c11	0.0	0.0	0.0	0.0	104.0
ccb4d49dcdb196b0b42c80221b53aea6	0.0	0.0	0.0	20.0	74.0
ccf297694c03240736c31c7596d23fb1	0.0	5.0	0.0	0.0	0.0
cd020c5025bcd8762cca0dae718e777a	0.0	0.0	0.0	0.0	6.0
cd3252d96bdb1efe5fc05bc00a9d9309	0.0	0.0	0.0	121.0	24.0
cd37e3b7102cf737f4e3715bfa2767b5	0.0	0.0	0.0	0.0	16.0
ce1243c820b142463c41b50deb093f08	0.0	0.0	0.0	0.0	28.0
ce6af12f1e176443ba44995f57cb7f7a	0.0	0.0	0.0	0.0	396.0
ce8dd438a63f9776413e74db725c060e	0.0	0.0	8.0	0.0	0.0
cea70818cf350f54e3e15dc1e9c3b471	0.0	0.0	0.0	10.0	0.0
cec56404ad764b5e69f7247968ff72c4	0.0	0.0	0.0	0.0	2.0
cec7989ab72dc90c34e1bfca06110114	0.0	0.0	0.0	52.0	0.0
cf009bf6574426b8224a0bf7a44d7957	0.0	42.0	0.0	0.0	0.0
cf08da47789cee547334b2f04f05f129	0.0	0.0	0.0	18.0	0.0
cf2687092294ef87b9652e388b72a536	0.0	7.0	57.0	0.0	0.0
cf3381318906e1e08f58bca905636dc0	0.0	0.0	0.0	76.0	0.0
cf38a0a415e6ef883e7078388a113100	0.0	0.0	0.0	0.0	3.0
cf413d9efb145cb3cc0e93edb45ab7ef	0.0	753.0	0.0	0.0	0.0
cf43f3f1b1331d8da094fd959ba1854d	0.0	0.0	0.0	0.0	4.0
cf49f6820a631a6ceffa00b8b78b640e	0.0	0.0	63.0	0.0	0.0
cf693669d0419b56241d0286c694bddb	125.0	0.0	0.0	0.0	0.0
cf8803fd0f240f9e209c4486a915e8d6	0.0	0.0	0.0	0.0	6.0
cf950e99315e5e86c650de168cb4b328	0.0	0.0	0.0	38.0	0.0
cfac9ef3c40137faa1ed477335df3a27	0.0	356.0	0.0	0.0	0.0
cfc04be11210d6779786b65ace65599c	0.0	0.0	0.0	25.0	14.0
d059362ec038148f9c8d57dc9e6e2bb9	0.0	0.0	0.0	67.0	0.0
d07d2bcf06e4db08ced782822ca148be	0.0	0.0	3.0	0.0	0.0
d0ef850ac6e0d9788e4ae71d5e156eee	0.0	0.0	0.0	23.0	0.0
d124e21ff460a4a76e96c6a80bd8abda	0.0	0.0	0.0	31.0	0.0
d15bc449222795a9ff230013aa633686	0.0	0.0	0.0	37.0	27.0
d1a3f4353988720c3b8bfe1ac394f1b0	0.0	58.0	0.0	0.0	7.0
d1b07d28c7f8093ab259e77e43425dae	3.0	0.0	0.0	0.0	0.0
d1e97ad3c45790542a65dc33deac2392	0.0	0.0	0.0	0.0	2.0
d20b46e3c9d79a8e49a48f112fc03d4f	0.0	0.0	9.0	0.0	0.0
d215d8db330f1b5734c1763b3d956ad9	0.0	6.0	0.0	0.0	0.0
d27717f871a06371f2635689237b2a5c	0.0	30.0	0.0	0.0	0.0
d282e9d3dfd29a46eac69d3cbe2c3d0d	0.0	0.0	2.0	0.0	0.0
d29d1143655834c3b47d31a8ccd2c1d2	0.0	0.0	42.0	0.0	0.0
d2ac92ef7b0297714611e7160d79672a	0.0	0.0	0.0	59.0	87.0
d2b1f25b17a3fc00f34b7333ce51a3f8	0.0	0.0	0.0	13.0	0.0
d306253c669c78fffaf7316933bc9061	0.0	0.0	0.0	0.0	15.0
d30799d22809fac1319702501d1b520c	0.0	0.0	0.0	0.0	7.0
d30edc2bea67a6415c82362ca7fd62fc	0.0	0.0	0.0	8.0	0.0
d31835898cbdfce6a40143515073b738	0.0	0.0	14.0	0.0	0.0
d343abda2927cfde027c085f40115815	0.0	0.0	434.0	0.0	0.0
d347ca7f36e69729c923b60a948f4f97	0.0	0.0	0.0	0.0	13.0
d3598080bb82b75f792ade74d0cbb7a7	0.0	0.0	0.0	12.0	0.0
d387f6d1a01db76c11237b871008763a	0.0	0.0	0.0	0.0	8.0
d3927b99f02700552355493dda8ff67c	0.0	0.0	70.0	0.0	0.0
d39d1aeee6b1eac956520e15018a8edf	169.0	0.0	0.0	0.0	0.0
d3aefe4ee84b573366cf253ec1c60358	0.0	237.0	0.0	0.0	0.0
d3c430e0cebd9ca39ccce7765851367f	0.0	0.0	0.0	21.0	57.0
d3c9269fe28e813aaf1699129a50df80	0.0	0.0	0.0	47.0	460.0
d4597911b182c50606513643fa9f07b5	0.0	0.0	15.0	0.0	0.0
d4ad778f6d2b296d5ed1c115324a6575	0.0	0.0	2.0	0.0	0.0
d4c2fb8457044cb4801209e20ab25aee	0.0	0.0	0.0	19.0	0.0
d4e7eb5c71a5665d9ab5d0c00f50fa8c	0.0	0.0	3.0	0.0	0.0
d4ec7458abf8c82b01ba288d6aa02410	0.0	0.0	0.0	0.0	9.0
d4f16aa055de2617dfae78259eb996bf	0.0	0.0	22.0	0.0	0.0
d537e28fc5d838bade87476178039453	0.0	0.0	0.0	64.0	0.0
d538b64633534f61ef465ffab01623ff	0.0	0.0	0.0	3.0	0.0
d5757717f34ffb2d5cd32385372bf710	0.0	0.0	0.0	0.0	5.0
d5761a200e526705c06a8453f49519a6	164.0	0.0	0.0	0.0	0.0
d57b5bf91f2b91140676dcd51276228d	0.0	0.0	0.0	0.0	4.0
d5c62883f6e56836e55aefb9a15623a5	0.0	0.0	0.0	0.0	39.0
d5cd7ca83e4787cfd1604d30b9135e65	4.0	0.0	0.0	0.0	0.0
d5df79e90f8f402a66e74da0a6c47a11	0.0	0.0	46.0	101.0	54.0
d5f4e7ed2c89fa3a526f378f8ac299f2	326.0	0.0	0.0	0.0	0.0
d631d41077c5050d2f77dd4a5ad22550	0.0	0.0	0.0	0.0	14.0
d6321e4a12c79e16dfacb693ef544c67	0.0	0.0	0.0	0.0	31.0
d650329612bf751c08b09271a65e324c	0.0	0.0	0.0	9.0	0.0
d68ba4e0ca492b968f8ca7e4ca1dbdc6	0.0	140.0	0.0	0.0	0.0
d6d675c192f581d01fcf17133b63b964	0.0	0.0	0.0	0.0	3.0
d6ef5a043c5bd5b9a4fb0fa2307a9521	0.0	54.0	0.0	0.0	0.0
d6f8e3518be9e63bedd91aa20a6d0b0a	0.0	0.0	200.0	0.0	0.0
d725b88353734981da919e5ad0eba821	0.0	0.0	0.0	6.0	0.0
d733da8c4943d01b2941785088c05682	0.0	0.0	0.0	11.0	0.0
d767f288e7c33ef7a39bdf8653343f50	0.0	0.0	0.0	2.0	0.0
d7fafcf312da4c93e03fc8c30c734cd5	0.0	0.0	0.0	2.0	0.0
d8122c74e244fe98e396be4661550a34	0.0	0.0	2.0	0.0	0.0
d883ae9fc2c6d6c96ce423fae33750e8	0.0	0.0	2.0	0.0	0.0
d9003234719f3aaa2ac3779cb3cebd87	0.0	0.0	0.0	16.0	0.0
d91997a17006e58ebdf59aa7fb8dc3db	38.0	0.0	0.0	121.0	99.0
d9a75030b2f283f9df5f0fa3c9de89b0	0.0	0.0	0.0	0.0	6.0
d9c8c8f6a553d5f031a5d8d1bbf903bf	0.0	0.0	0.0	0.0	4.0
d9ed08475ba86ecea3247cfd56441a81	0.0	78.0	0.0	0.0	0.0
d9f56e60e02a7dbd78897b607987a835	0.0	4.0	0.0	0.0	0.0
da363e049e896011db20a01267d95897	0.0	2.0	0.0	0.0	0.0
da44bdb99a65f0469e9528aec8cd9374	0.0	0.0	49.0	0.0	0.0
da65f362535e226ebf29b08bc7419c52	0.0	0.0	0.0	12.0	0.0
da81fb506e45acdf2c1364a9932ee150	0.0	93.0	0.0	0.0	0.0
da96bd9094de3cd1f7ab9b7c000e9a60	0.0	5.0	0.0	0.0	0.0
daa837ade818d73260a3f046bc48e489	0.0	0.0	7.0	0.0	0.0
dada98173a9d0b48e30800dbf3e16628	41.0	0.0	0.0	42.0	121.0
dadee9b1dcec980da686b785ec347d65	0.0	0.0	3.0	0.0	0.0
db6560a6216908fd0f2c44e698f57d4c	0.0	0.0	4.0	0.0	0.0
dba25979944a0cb49ca89ce9c6e30e9d	0.0	0.0	8.0	0.0	0.0
dbce3ed3f1ec69a6554f2aa59da9ed09	0.0	0.0	0.0	0.0	35.0
dbdd68270c375d40d06e429bf4b31d68	3.0	0.0	0.0	0.0	0.0
dbf1917697147b3ee1807752fd0502c9	0.0	0.0	11.0	0.0	0.0
dc1af5b08fecce4be1a45f50ed11afc2	0.0	0.0	0.0	2.0	0.0
dc26e634961929628f5e009e6317d471	0.0	0.0	0.0	5.0	0.0
dc3835d12dc9edc210bddff9c66bf356	0.0	0.0	616.0	0.0	0.0
dc526c9c19c9aa72ba9eff0389a3958f	0.0	52.0	0.0	0.0	0.0
dc7e85daf6bc67c84520c511989ef593	0.0	3.0	0.0	0.0	0.0
dc81e53781cc0a2973e702a79c6c7a7c	0.0	55.0	0.0	0.0	0.0
dcab0ca44954e2d16a6b07641150b3f4	0.0	3.0	0.0	0.0	0.0
dcae40233ac422d5fe7bf21a9f9fbfa3	0.0	0.0	0.0	19.0	0.0
dcb73d551141c089351c83a2e61735ce	0.0	0.0	23.0	0.0	0.0
dccab3f94f1ec7d4cdc6f60cb3b213c3	0.0	147.0	147.0	0.0	0.0
dcdc52d5d6c387a7972b30928ab464de	0.0	0.0	0.0	3.0	0.0
dcef6bbc22e08ed2509eb3bd5d8d86c1	0.0	0.0	0.0	3.0	0.0
dcf5e542d390afae61928cb912433b50	0.0	0.0	0.0	5.0	0.0
dd5b371cdf7b7643d463abc3898266b9	0.0	393.0	0.0	0.0	0.0
dda56a54d3a8a30139210f32c05004bb	0.0	0.0	0.0	0.0	16.0
ddc52b4f00108d7a694ccda0e4dd65b3	0.0	0.0	0.0	34.0	0.0
dddabdb2e0454e7211603cdfb97bc2db	14.0	0.0	0.0	0.0	0.0
ddf432edb3505bd0c7c4883131047de8	0.0	0.0	0.0	3.0	0.0
de03afac2e461fdbfe9d634022aba448	0.0	0.0	44.0	0.0	0.0
de0af03ce8516ef77861f09b78b74b46	0.0	0.0	54.0	0.0	0.0
de42cf0a89c64d1688c150f2ee13f0c9	0.0	16.0	0.0	0.0	0.0
de60daea634dab8154402b04615508d0	0.0	0.0	0.0	26.0	0.0
de62b70d02e690696d73acd73686482a	0.0	389.0	0.0	0.0	0.0
debc470ea09033d3c12810b060047f3e	0.0	127.0	0.0	0.0	0.0
decbdb35b4f8b37136f75a6467bf42aa	0.0	0.0	0.0	0.0	11.0
ded3b1954dc5b693bbd205f0f7d8dd61	0.0	0.0	3.0	0.0	0.0
dee5b07d493d25ca4a1059bdc1c1bc75	0.0	3.0	0.0	0.0	0.0
df578f10f6df2a57e095ec68587d00ba	0.0	0.0	0.0	3.0	0.0
df5e7a703d29a9c4bbcaf8b5f4ef5d4e	0.0	228.0	0.0	0.0	0.0
dfdb25a37340b57e9009964577859673	0.0	0.0	0.0	0.0	11.0
dffb20cb837e7cf7be6c11a7c86f9958	0.0	0.0	193.0	239.0	444.0
e01080c1c4090faa18307cd47678d640	0.0	318.0	0.0	0.0	0.0
e01247bd07980d350b58786896f76343	0.0	0.0	0.0	0.0	2.0
e020a82e2b80f9a1047e1cf9e8c205b8	0.0	0.0	0.0	165.0	0.0
e0275fca226f94283c0ec3cf6a287821	0.0	0.0	0.0	28.0	15.0
e1085b4258797f5c59b1f5c41c127149	0.0	51.0	0.0	0.0	13.0
e11c7a09a5e6fb3096651a84f06a9dd3	4.0	0.0	0.0	0.0	0.0
e124a8ca1d2b6e33d8e6e3640fb7081a	0.0	0.0	0.0	5.0	0.0
e14eba3b37fc6426ba42fed1126dfc69	0.0	0.0	0.0	8.0	0.0
e17c5f76cd9032f2cb8c286b093e1bc4	0.0	0.0	0.0	15.0	0.0
e18a0f493afae34cd9e0a0ba1f884b51	0.0	0.0	0.0	10.0	0.0
e19e6b4d90fec4da4ba12a19562ade48	0.0	0.0	0.0	0.0	5.0
e1c9a9a82fea1ae3a5d739b5f445a205	0.0	0.0	0.0	0.0	5.0
e1ef996e73a0a1482258bf5715164c96	0.0	0.0	0.0	43.0	0.0
e21b5dc8fe9e3b98a95057f65631c26e	0.0	0.0	8.0	0.0	0.0
e225063b3405243e287837777aa73f3b	0.0	3.0	0.0	0.0	0.0
e2795ff79ef3c892a96f941e4adc3990	0.0	0.0	0.0	0.0	5.0
e28483fed549b0dadc5b97465c7cccf6	9.0	0.0	0.0	0.0	0.0
e2b02ed8c8db26425167bb0d9c2bebf4	0.0	0.0	0.0	0.0	9.0
e2b2c997e02b118604370b9b6046243d	0.0	0.0	0.0	0.0	2.0
e2b49cf9fb7a342c56334378e9cb2a41	0.0	0.0	3.0	0.0	0.0
e2c44baf7c3de32f39cf70f83529f344	0.0	277.0	0.0	0.0	0.0
e2ca20d4cc898dff569d87beab444d4a	0.0	0.0	0.0	80.0	0.0
e2d1d50c22814403d1eed6f843f6b24e	0.0	0.0	0.0	0.0	27.0
e2f30888380b9a4d76fb33137ef431fd	0.0	0.0	0.0	0.0	3.0
e323ce24887ddcd5c63333665880734a	0.0	0.0	0.0	0.0	2.0
e32a7e9ecae29b8155cdd52407fd1719	0.0	0.0	0.0	0.0	7.0
e340ce1a628b5f66a7f56b30362641f5	0.0	0.0	0.0	3.0	0.0
e364c37cba4980411bf69fb178f83476	0.0	0.0	0.0	0.0	3.0
e369e578e3bef162f3d9819e19095584	0.0	114.0	0.0	0.0	0.0
e39fe61371b408cce82bcd38b561fffb	0.0	0.0	0.0	11.0	0.0
e3a9a759065b18ac9a8c0d363cd4e371	0.0	0.0	0.0	215.0	212.0
